0.747779599521373,0.7274163137212027,0
0.8539989376114303,0.6420877222566798,0
0.7194640879076638,0.6723446188335607,0
0.8511922559872512,0.7426571758019647,0
0.7922483870136945,0.8354122915210861,0
0.8441163043366738,0.8297137874046214,0
0.8543521608499665,0.7872022882895923,0
0.6959082814685705,0.720034347645802,0
0.8065497466538384,0.7755116471863258,0
0.7592320610139298,0.7196935792571133,0
0.8047886389246954,0.8215545477136941,0
0.7618691092507859,0.8551235575535667,0
0.7611719010795919,0.8294682880589758,0
0.8038440474533908,0.7959617318431602,0
0.7392055656993481,0.6621693560707692,0
0.7314479521419023,0.8298095401766099,0
0.8446208240444352,0.6658663123303934,0
0.8060994140160193,0.7918253182432372,0
0.8275008279528872,0.7877128126600065,0
0.8851246869427787,0.7793248786973819,0
0.7188259982660283,0.7564091922722211,0
0.8557637689379796,0.7484831488376559,0
0.7338697298794256,0.7900340861461221,0
0.7116425707178428,0.7656888518008987,0
0.8271158776207909,0.7742221771033548,0
0.8538012552921365,0.7982982642302484,0
0.8596844065725283,0.7231742860344541,0
0.8464878188808901,0.8418736538427085,0
0.8084375734145045,0.7817802154193044,0
0.5807844330064527,0.7589799092378712,0
0.8940788481681883,0.7525400244480868,0
0.7740793306976617,0.7675352829716716,0
0.8853268897761162,0.8023373119723092,0
0.8664154776642095,0.8442626037029709,0
0.7649803092503047,0.782075035190981,0
0.8147565386237569,0.7642153593124396,0
0.8163914236031692,0.7819898432748578,0
0.8331674147063044,0.7663307551571091,0
0.8898814233718382,0.7254104540258332,0
0.8204199766388875,0.7756283450640795,0
0.7934561896916045,0.7989819250250917,0
0.8241057034435006,0.8673760699901071,0
0.8286988543213084,0.8587446342896725,0
0.8527055290436516,0.754229788990346,0
0.7813757429181467,0.7629638954189015,0
0.85196208755935,0.827646368827321,0
0.7415225644936808,0.7288233509723134,0
0.7638305781488317,0.8243496378443423,0
0.7824016966333996,0.6767996219981715,0
0.8244925322195439,0.7468818880379333,0
0.8855038974251462,0.739664916783055,0
0.7902822392921554,0.7478524022353549,0
0.8279281240642353,0.7853419660919275,0
0.9022267064364609,0.6077693039081455,0
0.8486623062921805,0.8803665719898588,0
0.8843580097069135,0.7173462825422646,0
0.8591196481910969,0.7400669089522365,0
0.8597019501855717,0.7418326209446222,0
0.8141795414814738,0.7397193098833571,0
0.7806913300941198,0.6520991450726907,0
0.7761356817097004,0.8757833909006665,0
0.7886333098168442,0.7367486683343777,0
